response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0204,0.0000,0.0000,0.0000,0.0202,0.0001,200,0.0890
0.0520,0.0000,0.0000,0.0003,0.0517,0.0000,200,0.0579
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.1007
0.0337,0.0000,0.0000,0.0000,0.0336,0.0000,200,0.0773
0.0163,0.0000,0.0000,0.0000,0.0162,0.0000,200,0.0949
0.0268,0.0000,0.0000,0.0000,0.0268,0.0000,200,0.0847
0.0277,0.0000,0.0000,0.0000,0.0277,0.0000,200,0.0844
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,0.1051
0.0254,0.0000,0.0000,0.0000,0.0253,0.0000,200,0.0879
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.1039
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,0.1115
0.0206,0.0000,0.0000,0.0000,0.0203,0.0000,200,0.0968
0.0277,0.0000,0.0000,0.0000,0.0277,0.0000,200,0.0897
0.0330,0.0000,0.0000,0.0000,0.0330,0.0000,200,0.0844
0.0101,0.0000,0.0000,0.0000,0.0100,0.0000,200,0.1074
0.0119,0.0000,0.0000,0.0001,0.0118,0.0000,200,0.1057
0.0066,0.0000,0.0000,0.0000,0.0064,0.0002,200,0.1109
0.0269,0.0000,0.0000,0.0000,0.0268,0.0001,200,0.0907
0.0344,0.0000,0.0000,0.0000,0.0343,0.0000,200,0.0844
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.1084
0.0465,0.0000,0.0000,0.0000,0.0462,0.0002,200,0.0745
0.0196,0.0000,0.0000,0.0000,0.0195,0.0000,200,0.1014
