response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0503,0.0000,0.0000,0.0000,0.0503,0.0000,200,0.0274
0.0047,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.0738
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.0690
0.0202,0.0000,0.0000,0.0000,0.0200,0.0002,200,0.0587
0.0029,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.0760
0.0049,0.0000,0.0000,0.0000,0.0046,0.0003,200,0.0745
0.0079,0.0000,0.0000,0.0000,0.0077,0.0002,200,0.0715
0.0216,0.0000,0.0000,0.0002,0.0213,0.0001,200,0.0582
0.0023,0.0000,0.0000,0.0000,0.0022,0.0000,200,0.0776
0.0565,0.0000,0.0000,0.0000,0.0565,0.0000,200,0.0234
0.0257,0.0000,0.0000,0.0001,0.0249,0.0005,200,0.0549
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.0771
0.0406,0.0000,0.0000,0.0000,0.0406,0.0000,200,0.0402
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,0.0702
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.0799
0.0128,0.0000,0.0000,0.0000,0.0127,0.0000,200,0.0686
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,200,0.0748
0.0021,0.0000,0.0000,0.0000,0.0020,0.0000,200,0.0799
0.0013,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.0807
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.0768
0.0039,0.0000,0.0000,0.0001,0.0034,0.0004,200,0.0786
0.0133,0.0000,0.0000,0.0000,0.0132,0.0000,200,0.0693
0.0221,0.0000,0.0000,0.0000,0.0220,0.0000,200,0.0607
0.0077,0.0000,0.0000,0.0000,0.0074,0.0002,200,0.0755
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.0761
0.0092,0.0000,0.0000,0.0000,0.0088,0.0002,200,0.0741
0.0496,0.0000,0.0000,0.0000,0.0495,0.0001,200,0.0340
